Fuel,Primary Carbon,Secondary Carbon,Tertiary Carbon,Quaternary Carbon,T(K),T+AF8-Error(+ACU-),P(atm),P+AF8-Error(+ACU-),Fuel(+ACU-),Oxidizer(+ACU-),Diluant(+ACU-),Equv(phi),Diluant Type,Time(+A7w-s),Mode+AF8-of+AF8-measurement,Species+AF8-name,Species+AF8-measurement+AF8-Error,Measured+AF8-wavelength(nm),Shocktube+AF8-dia(cm),Research+AF8-group,Data+AF8-Source
CCCCCCCCCCCC,2,10,0,0,1140,+ALE-1,6.07,+ALE-9.3,0.576,21,78.424,0.51,Ar,820,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1345,+ALE-1,5.92,+ALE-9.3,0.6297,21,78.3703,0.55,Ar,123,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1319,+ALE-1,5.78,+ALE-9.3,0.4595,21,78.5405,0.4,Ar,181,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1117,+ALE-1,8.09,+ALE-9.3,0.7901,21,78.2099,0.7,Ar,412,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1124,+ALE-1,8.24,+ALE-9.3,0.6972,21,78.3028,0.61,Ar,702,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,993,+ALE-1,4.23,+ALE-9.3,0.6795,21,78.3205,0.6,Ar,5732,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,921,+ALE-1,4.86,+ALE-9.3,1.231,21,77.769,1.08,Ar,6085,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,943,+ALE-1,5.21,+ALE-9.3,1.28,21,77.72,1.13,Ar,3804,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,932,+ALE-1,4.98,+ALE-9.3,1.24,21,77.76,1.09,Ar,4627,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,954,+ALE-1,5.05,+ALE-9.3,1.158,21,77.842,1.02,Ar,4169,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1061,+ALE-1,4.1,+ALE-9.3,1.116,21,77.884,0.98,Ar,959,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1019,+ALE-1,4.36,+ALE-9.3,0.9624,21,78.0376,0.85,Ar,1828,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,976,+ALE-1,4.49,+ALE-9.3,1,21,78,0.88,Ar,2555,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1192,+ALE-1,4.57,+ALE-9.3,0.875,21,78.125,0.77,Ar,246,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1118,+ALE-1,4.88,+ALE-9.3,0.8929,21,78.1071,0.79,Ar,587,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1146,+ALE-1,4.01,+ALE-9.3,0.5656,21,78.4344,0.5,Ar,1027,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1035,+ALE-1,4.43,+ALE-9.3,0.83,21,78.17,0.73,Ar,1803,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1003,+ALE-1,4.68,+ALE-9.3,0.742,21,78.258,0.65,Ar,4081,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1147,+ALE-1,4.97,+ALE-9.3,1.276,21,77.724,1.12,Ar,357,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1220,+ALE-1,8.63,+ALE-9.3,0.4879,21,78.5121,0.43,Ar,292,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1172,+ALE-1,5.33,+ALE-9.3,0.7078,21,78.2922,0.62,Ar,663,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1011,+ALE-1,6.57,+ALE-9.3,1.179,21,77.821,1.04,Ar,1100,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,940,+ALE-1,7,+ALE-9.3,1.166,21,77.834,1.03,Ar,2599,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,958,+ALE-1,6.57,+ALE-9.3,1.169,21,77.831,1.03,Ar,2041,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,921,+ALE-1,6.25,+ALE-9.3,0.9985,21,78.0015,0.88,Ar,5556,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1037,+ALE-1,5.69,+ALE-9.3,0.5463,21,78.4537,0.48,Ar,2607,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1049,+ALE-1,5.76,+ALE-9.3,0.5734,21,78.4266,0.51,Ar,2581,Speceis,CH,NaN,430,15.3,Stanford,aerosol+AF8-shock+AF8-tube / aerosol+AF8-shock+AF8-tube+AF8-low pressure / Second+AF8-generation+AF8-confo / Second+AF8-Generation+AF8-shock+AF8-tube 
CCCCCCCCCCCC,2,10,0,0,1126,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,1069,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1145,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,605,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1173,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,475,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1175,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,675,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1187,NaN,7.1,NaN,0.21,21,78.79,0.18,N2,793,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1141,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,680,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1187,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,395,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1224,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,253,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1243,NaN,7.53,NaN,0.39,21,78.61,0.34,N2,130,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1249,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,84,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1108,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,1339,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1196,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,229,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1238,NaN,6.7,NaN,0.57,21,78.43,0.5,N2,109,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1330,NaN,2.25,NaN,0.0445,0.75,99.2055,1,N2,1592,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1403,NaN,2.41,NaN,0.0445,0.75,99.2055,1,N2,586,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1406,NaN,2.37,NaN,0.047,0.75,99.203,1,N2,571,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1430,NaN,2.33,NaN,0.0445,0.75,99.2055,1,N2,349,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1477,NaN,2.25,NaN,0.05,0.75,99.2,1,N2,216,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1528,NaN,2.24,NaN,0.047,0.75,99.203,1,N2,116,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1585,NaN,2.23,NaN,0.04,0.75,99.21,1,N2,58,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1637,NaN,2.26,NaN,0.043,0.75,99.207,1,N2,36,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1652,NaN,2.23,NaN,0.0371,0.75,99.2129,1,N2,27,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1536,NaN,2.17,NaN,0.044,0.75,99.206,1,N2,140,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1657,NaN,2.12,NaN,0.0485,0.75,99.2015,1,N2,56,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1418,NaN,2.35,NaN,0.047,0.75,99.203,1,N2,614,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1607,NaN,2.17,NaN,0.046,0.75,99.204,1,N2,84,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1583,NaN,2.14,NaN,0.045,0.75,99.205,1,N2,90,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1612,NaN,2.09,NaN,0.047,0.75,99.203,1,N2,80,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1450,NaN,2.26,NaN,0.0475,0.75,99.2025,1,N2,461,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1496,NaN,2.22,NaN,0.048,0.75,99.202,1,N2,242,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1381,NaN,2.32,NaN,0.0485,0.75,99.2015,1,N2,1020,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1553,NaN,2.25,NaN,0.05,0.7776,99.1724,1,N2,276,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1407,NaN,2.28,NaN,0.046,0.7617,99.1923,1,N2,791,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1387,NaN,2.34,NaN,0.05,0.7489,99.2011,1,N2,1197,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1466,NaN,2.26,NaN,0.0476,0.7525,99.1999,1,N2,438,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1427,NaN,2.07,NaN,0.051,0.7572,99.1918,1,N2,655,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1545,NaN,2.07,NaN,0.0505,0.7427,99.2068,1,N2,262,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1645,NaN,2.13,NaN,0.0428,0.7452,99.212,1,N2,91,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1618,NaN,2.14,NaN,0.048,0.7635,99.1885,1,N2,96,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1394,NaN,2.3,NaN,0.043,0.731,99.226,1,N2,1463,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,1415,NaN,2.47,NaN,0.0456,0.7657,99.1887,1,N2,790,Speceis,CH,NaN,430,15.3,Stanford,n+AF8-Dodecane+AF8-Nano
CCCCCCCCCCCC,2,10,0,0,747,+ALE-1,26,NaN,0.565,20.89,78.545,0.5,N2,2243,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,806,+ALE-1,25,NaN,0.565,20.89,78.545,0.5,N2,1522,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,873,+ALE-1,23.1,NaN,0.565,20.89,78.545,0.5,N2,1918,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,910,+ALE-1,22.7,NaN,0.565,20.89,78.545,0.5,N2,2134,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,943,+ALE-1,18.1,NaN,0.565,20.89,78.545,0.5,N2,2276,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,996,+ALE-1,20.3,NaN,0.565,20.89,78.545,0.5,N2,1245,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1039,+ALE-1,21,NaN,0.565,20.89,78.545,0.5,N2,826,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1049,+ALE-1,18.9,NaN,0.565,20.89,78.545,0.5,N2,839,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1054,+ALE-1,20.1,NaN,0.565,20.89,78.545,0.5,N2,788,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1082,+ALE-1,18.4,NaN,0.565,20.89,78.545,0.5,N2,566,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1087,+ALE-1,19.6,NaN,0.565,20.89,78.545,0.5,N2,527,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1117,+ALE-1,30.9,NaN,0.565,20.89,78.545,0.5,N2,266,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1118,+ALE-1,20.3,NaN,0.565,20.89,78.545,0.5,N2,346,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1149,+ALE-1,21,NaN,0.565,20.89,78.545,0.5,N2,261,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1163,+ALE-1,21.2,NaN,0.565,20.89,78.545,0.5,N2,213,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1177,+ALE-1,20.8,NaN,0.565,20.89,78.545,0.5,N2,165,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,727,+ALE-1,27,NaN,1.123,20.77,78.107,1,N2,809,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,773,+ALE-1,28.7,NaN,1.123,20.77,78.107,1,N2,556,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,818,+ALE-1,26.9,NaN,1.123,20.77,78.107,1,N2,881,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,822,+ALE-1,23.3,NaN,1.123,20.77,78.107,1,N2,805,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,855,+ALE-1,25.9,NaN,1.123,20.77,78.107,1,N2,875,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,869,+ALE-1,22.5,NaN,1.123,20.77,78.107,1,N2,1040,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,907,+ALE-1,23.4,NaN,1.123,20.77,78.107,1,N2,1081,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,942,+ALE-1,21,NaN,1.123,20.77,78.107,1,N2,1116,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,953,+ALE-1,20,NaN,1.123,20.77,78.107,1,N2,1141,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,957,+ALE-1,19.8,NaN,1.123,20.77,78.107,1,N2,1064,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,976,+ALE-1,20.5,NaN,1.123,20.77,78.107,1,N2,800,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,978,+ALE-1,22.9,NaN,1.123,20.77,78.107,1,N2,912,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,987,+ALE-1,22,NaN,1.123,20.77,78.107,1,N2,699,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,991,+ALE-1,21.8,NaN,1.123,20.77,78.107,1,N2,645,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,992,+ALE-1,20.4,NaN,1.123,20.77,78.107,1,N2,739,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1008,+ALE-1,22.4,NaN,1.123,20.77,78.107,1,N2,570,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1015,+ALE-1,22.3,NaN,1.123,20.77,78.107,1,N2,508,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1036,+ALE-1,22.1,NaN,1.123,20.77,78.107,1,N2,432,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1087,+ALE-1,19.4,NaN,1.123,20.77,78.107,1,N2,403,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1102,+ALE-1,20.8,NaN,1.123,20.77,78.107,1,N2,268,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1107,+ALE-1,23.3,NaN,1.123,20.77,78.107,1,N2,298,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1109,+ALE-1,23,NaN,1.123,20.77,78.107,1,N2,278,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1118,+ALE-1,33.7,NaN,1.123,20.77,78.107,1,N2,183,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1123,+ALE-1,24,NaN,1.123,20.77,78.107,1,N2,262,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1125,+ALE-1,18.7,NaN,1.123,20.77,78.107,1,N2,188,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1135,+ALE-1,20.6,NaN,1.123,20.77,78.107,1,N2,178,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
CCCCCCCCCCCC,2,10,0,0,1230,+ALE-1,16.73,NaN,0.1,3.596,96.304,0.5,N2,429,Species,OH,+ALE-5,306,5,Stanford,n+AF8-Dodecane / Vasu+AF8-2010+AF8-thesis
