Constant,P_H,P_S,S_H,S_S,Temp(K),Testing_R2,Training_R2,log_Fuel(%),log_Oxidizer(%),log_P(atm)
101.5328,-19.1621,-6.3874,-1.3088,2.5393,-42.3286,0.8986007466140795,0.9072976673210142,-0.1392,-0.3458,-1.0464
101.291,-19.127,-6.3757,-1.2982,2.5387,-42.1914,0.8927227993560027,0.9087513922213588,-0.1168,-0.3659,-1.0438
101.0612,-19.0769,-6.359,-1.3001,2.5294,-42.1132,0.9012839390020868,0.9074880534361917,-0.1366,-0.3383,-1.0488
101.8315,-19.2579,-6.4193,-1.3187,2.5503,-42.4743,0.8942593121702638,0.9079161338212084,-0.1654,-0.3204,-1.0427
103.2468,-19.5575,-6.5192,-1.3329,2.5931,-43.0603,0.8872917481414848,0.9118823509105796,-0.1367,-0.3527,-1.0552
101.9117,-19.2606,-6.4202,-1.3053,2.5574,-42.4905,0.8861813229863522,0.9114954839024336,-0.1239,-0.3605,-1.0459
102.1244,-19.3222,-6.4407,-1.3164,2.5622,-42.6049,0.8880490426942489,0.9102193944595932,-0.1522,-0.3304,-1.0431
103.2023,-19.5873,-6.5291,-1.3281,2.6005,-43.0377,0.9094168772716004,0.9064606621894872,-0.1339,-0.35,-1.0434
102.184,-19.3605,-6.4535,-1.3148,2.5693,-42.5985,0.8782251799529545,0.9113313641124812,-0.1365,-0.3392,-1.0402
103.1736,-19.5724,-6.5241,-1.3266,2.5987,-43.0043,0.88129906032665,0.9117100112432768,-0.1175,-0.3661,-1.0448
101.3602,-19.1408,-6.3803,-1.3018,2.5392,-42.2386,0.8859933900157988,0.9101361600555088,-0.1296,-0.3543,-1.0427
101.5757,-19.1841,-6.3947,-1.3145,2.5401,-42.3705,0.9048271781309078,0.9062648339739606,-0.1634,-0.3204,-1.0465
102.7375,-19.4584,-6.4861,-1.3215,2.5823,-42.8595,0.9013552611842648,0.9074026511616664,-0.1346,-0.3533,-1.0402
102.21799999999999,-19.336,-6.4453,-1.3235,2.5609,-42.6178,0.9175266975771874,0.9040984087291968,-0.1563,-0.3371,-1.0482
101.9045,-19.2892,-6.4297,-1.3201,2.5548,-42.4507,0.9000520652367483,0.9070996073003348,-0.1466,-0.3349,-1.0501
100.814,-19.0141,-6.337999999999999,-1.3031,2.5174,-42.0405,0.9066975524822168,0.9055392275534866,-0.1642,-0.3169,-1.0444
101.6403,-19.1812,-6.3937,-1.3082,2.5428,-42.3933,0.9087083300175428,0.9061721957198716,-0.1438,-0.3423,-1.0487
101.4883,-19.1482,-6.3827,-1.3008,2.5409,-42.3303,0.8943582418769538,0.9091364772239898,-0.1338,-0.3529,-1.045
102.5791,-19.4143,-6.4714,-1.3269,2.5723,-42.8009,0.9070076552078778,0.906674546239432,-0.1585,-0.3291,-1.0482
101.3567,-19.1225,-6.3742,-1.304,2.5351,-42.2679,0.912238219660948,0.9056902898637834,-0.1458,-0.3427,-1.0466
102.7153,-19.48,-6.4933,-1.3263,2.5835,-42.7902,0.8902819327149407,0.9092462016818236,-0.1299,-0.3532,-1.0459
101.6038,-19.2349,-6.4116,-1.3055,2.5531,-42.3631,0.8975778610873613,0.9078939802441124,-0.1496,-0.3308,-1.0368
102.1173,-19.2937,-6.4312,-1.3152,2.5580000000000003,-42.6161,0.9151332162278241,0.9047140888760319,-0.1511,-0.3391,-1.0448
102.20700000000001,-19.3878,-6.4626,-1.3241,2.5693,-42.5908,0.9158550085824668,0.9027341293383536,-0.1544,-0.3246,-1.0399
101.5116,-19.1628,-6.3876,-1.3043,2.5417,-42.3264,0.9041260430039152,0.9060668712643564,-0.1345,-0.3519,-1.0423
102.0992,-19.3386,-6.4462,-1.3173,2.5644,-42.53100000000001,0.8926767820476715,0.9081180644506784,-0.1363,-0.3516,-1.0425
100.7211,-18.9964,-6.3321,-1.2919999999999998,2.5201,-41.9959,0.8827325282944739,0.9112691019084772,-0.1415,-0.3352,-1.0417
101.1916,-19.1125,-6.3708,-1.301,2.5349,-42.1779,0.8943299177062995,0.9088408861949464,-0.1373,-0.3375,-1.0461
102.67,-19.4482,-6.4827,-1.3267,2.5780000000000003,-42.8106,0.8995763886936233,0.9078925622723768,-0.1492,-0.3404,-1.0474
102.2163,-19.3298,-6.4433,-1.3136,2.5648,-42.6461,0.8891658529072877,0.91006923411232,-0.1428,-0.3482,-1.0396
101.4867,-19.1792,-6.3931,-1.2967,2.5482,-42.3087,0.8863448930665885,0.9114727029745948,-0.1202,-0.3561,-1.0408
103.1171,-19.548,-6.516,-1.3256,2.5952,-43.0234,0.8746762518138589,0.9138577158879552,-0.134,-0.3481,-1.0434
101.0375,-19.07,-6.3567,-1.2915,2.5326,-42.109,0.8932124556946983,0.9092216866324132,-0.1212,-0.3604,-1.0401
102.0912,-19.3281,-6.4427,-1.3151,2.5638,-42.5648,0.9092853406112192,0.9056326816406476,-0.1409,-0.3398,-1.0422
102.0038,-19.2894,-6.4298,-1.319,2.5554,-42.5141,0.8886178296449722,0.9096934366910652,-0.1462,-0.337,-1.0497
100.8139,-19.0201,-6.34,-1.2925,2.5238,-42.0262,0.8941945435573906,0.9087378982772526,-0.1376,-0.3413,-1.0406
100.8245,-19.046,-6.3487,-1.2990000000000002,2.5248,-42.0141,0.9088401141237444,0.9042979328460587,-0.1503,-0.3297,-1.0387
101.9201,-19.3005,-6.4335,-1.3136,2.56,-42.4841,0.8871781363129214,0.9099681224780004,-0.1405,-0.3315,-1.0435
101.4261,-19.1673,-6.3891,-1.3064,2.5413,-42.2696,0.9079648257407116,0.9055941162138236,-0.1439,-0.34,-1.0438
101.6093,-19.1949,-6.3983,-1.3115,2.5434,-42.3394,0.9033235328196262,0.906550341387344,-0.1399,-0.3468,-1.0485
102.017,-19.294,-6.4313,-1.3181,2.5566,-42.5129,0.8951726979803993,0.9079923175986636,-0.1386,-0.3449,-1.0481
100.5608,-18.9394,-6.3131,-1.2883,2.5124,-41.9248,0.8985754419213345,0.9072428261049518,-0.1344,-0.3482,-1.0408
100.0239,-18.8356,-6.2785,-1.2869,2.4958,-41.6699,0.9106609028419684,0.9037862169757834,-0.1434,-0.3348,-1.0426
102.0815,-19.3237,-6.4412,-1.3172,2.562,-42.5689,0.908620065425206,0.9055315850461844,-0.1501,-0.3332,-1.043
100.4639,-18.8914,-6.2971,-1.2927,2.5022,-41.8951,0.8970462286205789,0.9084136545263212,-0.1475,-0.3372,-1.0517
102.0202,-19.311,-6.437,-1.3182,2.5594,-42.5226,0.914631861314288,0.9042979535595348,-0.1463,-0.3353,-1.0467
102.0822,-19.3217,-6.4406,-1.3043,2.5681,-42.5918,0.8890331604675235,0.9103428842796012,-0.1319,-0.3492,-1.0358
100.8466,-19.0315,-6.3438,-1.2994,2.5222,-42.0602,0.9135432040337174,0.9040352363724341,-0.1607,-0.3196,-1.0406
103.371,-19.594,-6.5313,-1.3306,2.6003,-43.1484,0.900864737747102,0.9083357247719333,-0.1434,-0.3504,-1.0427
102.6973,-19.4404,-6.4801,-1.3261,2.577,-42.8463,0.8917103306844534,0.9095296389356368,-0.149,-0.3408,-1.0462
102.0491,-19.2993,-6.4331,-1.3135,2.5598,-42.5653,0.8970538611435774,0.9086180172389432,-0.1421,-0.3379,-1.0437
103.4925,-19.652,-6.5507,-1.334,2.6083,-43.1784,0.9010202194657042,0.9085567374083324,-0.1424,-0.3404,-1.0437
101.8528,-19.232,-6.4107,-1.3134,2.5486,-42.4687,0.903404965249008,0.907207090972712,-0.1416,-0.3469,-1.0496
100.7281,-18.9721,-6.324,-1.2922,2.5159,-42.0251,0.9034775621517652,0.9074298418220496,-0.1517,-0.336,-1.0435
101.1338,-19.0963,-6.3654,-1.3035,2.531,-42.1996,0.91229995898913,0.904188224607718,-0.168,-0.3184,-1.0365
100.42399999999999,-18.8988,-6.2996,-1.2971,2.5013,-41.8667,0.9240556101494248,0.902016360504382,-0.1612,-0.3286,-1.0507
100.4976,-18.9509,-6.317,-1.2916,2.5127,-41.8819,0.9162341382302,0.9031448766641648,-0.1451,-0.3366,-1.0408
103.9642,-19.7564,-6.5855,-1.3466,2.6194,-43.3531,0.8851213664952311,0.9104927459666398,-0.1383,-0.348,-1.0468
102.0094,-19.2679,-6.4226,-1.3177,2.5525,-42.539,0.9133110812967472,0.904708701966773,-0.1496,-0.3442,-1.0486
100.9159,-19.045,-6.3483,-1.2890000000000001,2.5297,-42.06,0.8890000928203241,0.9103011000282668,-0.1238,-0.353,-1.0419
102.8068,-19.472,-6.4907,-1.3214,2.5846,-42.8816,0.8817959070392658,0.9117203906323268,-0.1278,-0.3545,-1.0433
100.9979,-19.0587,-6.3529,-1.2962,2.5283,-42.1032,0.901094667490092,0.9073952744495432,-0.1368,-0.3423,-1.0449
101.9955,-19.3048,-6.4349,-1.3104,2.5623,-42.529,0.8962861938512163,0.9085822567048488,-0.1384,-0.3423,-1.0419
101.0259,-19.0722,-6.3574,-1.3113,2.523,-42.1128,0.8959723497474767,0.9073179872163276,-0.17,-0.3087,-1.05
101.6622,-19.2046,-6.4015,-1.3066,2.5475,-42.3982,0.8966389868830013,0.9081270356690097,-0.1404,-0.3461,-1.0412
102.4717,-19.4021,-6.4674,-1.3136,2.5769,-42.7356,0.8973392685587755,0.9084509993876454,-0.1291,-0.3561,-1.0402
101.7019,-19.2111,-6.4037,-1.3136,2.545,-42.3917,0.9175026930956212,0.9032956476303398,-0.1487,-0.3444,-1.0459
100.93299999999999,-19.0649,-6.355,-1.2951,2.5299,-42.0711,0.9092485825107838,0.9045732474945984,-0.1393,-0.3381,-1.0374
104.5083,-19.8801,-6.6267,-1.3585,2.6341,-43.5975,0.9075392232044964,0.9062742420573956,-0.1527,-0.34,-1.0482
103.0236,-19.5366,-6.5122,-1.3398,2.5862,-42.9519,0.9096796068315556,0.9055445492850857,-0.1587,-0.3241,-1.0544
101.7111,-19.2492,-6.4164,-1.3119,2.5523,-42.3769,0.9118448165165034,0.9046320256902348,-0.1423,-0.3392,-1.0434
100.9377,-19.0714,-6.3571,-1.2992,2.529,-42.0436,0.9152292335408964,0.9028621043829054,-0.1393,-0.3463,-1.0367
100.6949,-18.9821,-6.3274,-1.2951,2.5161,-41.9659,0.9090707018948656,0.9057791758204776,-0.1433,-0.3404,-1.0471
102.9932,-19.5341,-6.5114,-1.3299,2.5907,-42.9409,0.8902819775892638,0.9096469816034491,-0.1392,-0.3458,-1.0445
100.4514,-18.9179,-6.306,-1.2932,2.5064,-41.8772,0.901618749241068,0.9069196175473436,-0.1499,-0.3305,-1.0471
101.6851,-19.2147,-6.4049,-1.314,2.5455,-42.3887,0.9117133218131104,0.9047723164687306,-0.1534,-0.3363,-1.0469
102.0256,-19.3146,-6.4382,-1.3202,2.559,-42.5395,0.9027812138232248,0.9068462872303849,-0.1578,-0.3215,-1.047
100.7656,-18.9758,-6.3253,-1.3024,2.5114,-41.9968,0.9210624971894866,0.9021126898201668,-0.1507,-0.3389,-1.0488
101.4664,-19.1397,-6.3799,-1.2996,2.5401,-42.3119,0.8837535911690458,0.9118621206130256,-0.1258,-0.3577,-1.0453
102.0588,-19.3277,-6.4426,-1.3139,2.5643,-42.537,0.8849928632632461,0.910180350663957,-0.1368,-0.3439,-1.0404
101.2283,-19.1228,-6.3743,-1.3019999999999998,2.5361,-42.1952,0.9042140640321752,0.9059755205565836,-0.1431,-0.339,-1.0399
102.2979,-19.3632,-6.4544,-1.3167,2.5689,-42.6529,0.9072453919064314,0.9065600407896888,-0.1366,-0.3453,-1.0465
103.3359,-19.6298,-6.5433,-1.3307,2.6063,-43.1065,0.8771057057294999,0.9123305150046814,-0.1372,-0.3405,-1.04
100.7383,-19.0168,-6.3389,-1.2915,2.5237,-41.9878,0.8932618109015558,0.9086985800155899,-0.1366,-0.3358,-1.041
100.7256,-19.0017,-6.3339,-1.2934,2.5203,-41.9596,0.8943103445102696,0.9086172096753152,-0.1327,-0.3453,-1.0469
101.0109,-19.0732,-6.3577,-1.3017,2.528,-42.0821,0.8917887160086853,0.9088099705990608,-0.1412,-0.3358,-1.0477
101.8084,-19.2508,-6.4169,-1.3169,2.55,-42.4558,0.9198433165650552,0.9022204356833861,-0.1575,-0.3297,-1.0408
100.655,-18.9676,-6.3225,-1.2913,2.5156,-41.9533,0.8941628639340584,0.9090047893035462,-0.1338,-0.3416,-1.0489
101.2872,-19.1329,-6.3776,-1.3102,2.5337,-42.2161,0.9037564795592099,0.9058580798203176,-0.157,-0.326,-1.0463
102.2068,-19.3466,-6.4489,-1.3136,2.5676,-42.6295,0.8864517727726547,0.910611565318186,-0.1383,-0.3434,-1.0403
100.8809,-19.0429,-6.3476,-1.2937,2.527,-42.0531,0.881615475350566,0.9109783661444908,-0.1387,-0.337,-1.0415
102.3793,-19.3675,-6.4558,-1.3288,2.5635,-42.6828,0.9147709355419906,0.9039543285620748,-0.1539,-0.3375,-1.0488
100.7382,-19.0049,-6.335,-1.2947,2.5202,-41.9848,0.9045463811396351,0.9060506271346392,-0.1406,-0.3355,-1.0437
101.8072,-19.2572,-6.4191,-1.315,2.5521,-42.4373,0.8948954885324706,0.9070111979968796,-0.1475,-0.3411,-1.0389
101.7283,-19.2225,-6.4075,-1.3176,2.545,-42.393,0.9214814165170964,0.9022171159708342,-0.1498,-0.3357,-1.0505
100.9543,-19.0259,-6.3420000000000005,-1.2989,2.5216,-42.0898,0.8936785006557137,0.9092086569483696,-0.1415,-0.3408,-1.0497
101.2519,-19.1178,-6.3726,-1.3046,2.5340000000000003,-42.2192,0.9099680252621138,0.9049431651339628,-0.1498,-0.3318,-1.0431
102.485,-19.3985,-6.4662,-1.3235,2.5713,-42.7485,0.8993617774348455,0.9086497156577068,-0.1526,-0.3346,-1.0485
100.638,-18.9983,-6.3328,-1.2997,2.5165,-41.9457,0.9125394646453884,0.9030042489027408,-0.1599,-0.3207,-1.0377
102.7073,-19.4522,-6.4841,-1.3264,2.5788,-42.8508,0.8972594049414742,0.9081971081809342,-0.147,-0.3357,-1.0445
101.4989,-19.1724,-6.3908,-1.3057,2.5426,-42.3182,0.8978352087476268,0.9078978772981486,-0.1401,-0.3428,-1.0426
102.804,-19.5031,-6.501,-1.3299,2.5856,-42.8252,0.901389436206796,0.9071479190203412,-0.1374,-0.35,-1.0472
102.1878,-19.3526,-6.4509,-1.3235,2.5637,-42.6066,0.9009085071905114,0.9061044121215556,-0.1547,-0.3265,-1.0417
100.5225,-18.9445,-6.3148,-1.2961,2.5094,-41.9068,0.902756434771002,0.9061044265351909,-0.1519,-0.3244,-1.0459
102.2894,-19.3692,-6.4564,-1.3254,2.5655,-42.6277,0.8985473798780582,0.9065457407505764,-0.1462,-0.3378,-1.0458
101.8995,-19.2358,-6.4119,-1.3132,2.5494,-42.4916,0.9037484477505756,0.907219966301854,-0.1378,-0.3514,-1.0485
102.0501,-19.2992,-6.4331,-1.3221,2.5555,-42.525,0.9106629731425668,0.9054812600948026,-0.1499,-0.3356,-1.0539
100.9103,-19.0397,-6.3466,-1.2965,2.525,-42.0745,0.9026017507958828,0.9073739066128552,-0.1469,-0.3338,-1.044
100.9436,-19.0731,-6.3577,-1.2911,2.5333,-42.0549,0.8834952319935232,0.9112603313553672,-0.1235,-0.3511,-1.0405
102.6688,-19.4744,-6.4915,-1.3292,2.5811,-42.8047,0.8790851907731496,0.9117428804750614,-0.1502,-0.3259,-1.0454
102.8952,-19.5118,-6.5039,-1.3308,2.5866,-42.8975,0.9080417074795462,0.9056719238367568,-0.1445,-0.3418,-1.0452
102.2624,-19.3325,-6.4442,-1.3154,2.5644,-42.6285,0.8861858454575872,0.9113903189080128,-0.1234,-0.3578,-1.0507
103.1774,-19.5628,-6.5209,-1.3295,2.5957,-43.0255,0.8936199713132625,0.9100024383413792,-0.133,-0.3533,-1.0483
102.2848,-19.3572,-6.4524,-1.3235,2.5644,-42.6614,0.902690136123002,0.9067588837190272,-0.1525,-0.3278,-1.0454
103.1419,-19.5596,-6.5199,-1.3387,2.5906,-42.9975,0.9023280343824552,0.9071444767465192,-0.1487,-0.3365,-1.0514
102.3164,-19.3455,-6.4485,-1.3222,2.5632,-42.6549,0.8826606569244368,0.9113160678470692,-0.1357,-0.3434,-1.0524
100.4172,-18.9147,-6.3049,-1.2933,2.5058,-41.8453,0.9014892596048232,0.9062195875349796,-0.1455,-0.3388,-1.0443
103.0451,-19.5541,-6.518,-1.3259,2.596,-42.9745,0.890052639015923,0.9102080828848168,-0.1382,-0.3494,-1.0389
102.7619,-19.4902,-6.4967,-1.3330000000000002,2.5819,-42.837,0.9056584504886644,0.9060549131246759,-0.1534,-0.3286,-1.0474
101.04799999999999,-19.092,-6.364,-1.2981,2.533,-42.111999999999995,0.8869409716402858,0.9093950317393183,-0.1372,-0.3383,-1.0398
101.4252,-19.1675,-6.3892,-1.3084,2.5404,-42.2492,0.9108544095269032,0.9037761200357252,-0.1384,-0.3486,-1.0427
101.7991,-19.2367,-6.4122,-1.3153,2.5485,-42.4655,0.893809969614131,0.9090789248640304,-0.1566,-0.322,-1.0488
101.4626,-19.1693,-6.3898,-1.3066,2.5416,-42.292,0.9051096129603698,0.9063915460777034,-0.1425,-0.3405,-1.0452
100.3911,-18.905,-6.3017,-1.2951,2.5033,-41.8345,0.9082596451179344,0.9051773616984444,-0.1499,-0.3319,-1.0505
99.7244,-18.7504,-6.2501,-1.2814,2.4844,-41.5352,0.8964021405115378,0.90754997413503,-0.1395,-0.3413,-1.0490000000000002
101.8356,-19.2619,-6.4206,-1.3074,2.5566,-42.4439,0.8970272186683972,0.908242824279139,-0.1294,-0.3545,-1.0411
101.3338,-19.1324,-6.3775,-1.3045,2.5365,-42.2357,0.9062594463737801,0.9052713623679768,-0.1422,-0.3518,-1.04
100.4597,-18.9259,-6.3086,-1.2888,2.5099,-41.8924,0.9075367208816096,0.9062721323443298,-0.1491,-0.3321,-1.0432
101.1082,-19.0734,-6.3578,-1.3036,2.5271,-42.1531,0.8975716026770124,0.9082777762281392,-0.1506,-0.3306,-1.0492
101.0493,-19.0577,-6.3526,-1.3025,2.525,-42.1293,0.8998392804981116,0.9071109137712976,-0.1464,-0.3327,-1.0479
103.1636,-19.5673,-6.5224,-1.3317,2.5953,-43.0095,0.9074366319864376,0.9067079682863081,-0.1327,-0.3514,-1.0502
101.9049,-19.2796,-6.4265,-1.3191,2.5537,-42.4832,0.8978813258741316,0.907381985302222,-0.1559,-0.327,-1.0465
100.3479,-18.9226,-6.3075,-1.2928,2.5074,-41.8231,0.8964553474701097,0.907485835816563,-0.156,-0.3229,-1.0424
100.5068,-18.9571,-6.319,-1.2957,2.5116,-41.8928,0.9044039205974522,0.9050517169328384,-0.1549,-0.3216,-1.0415
100.028,-18.8424,-6.2808,-1.2873,2.4968,-41.7057,0.9116861786592948,0.9038808620961666,-0.1637,-0.3185,-1.041
100.7441,-18.9993,-6.3331,-1.2957,2.5187,-41.9812,0.9077972159987322,0.9057196380408488,-0.1416,-0.3396,-1.0456
102.3863,-19.3989,-6.4663,-1.329,2.5686,-42.655,0.9099288391851452,0.9045852590970054,-0.1473,-0.3353,-1.0495
101.9951,-19.2783,-6.4261,-1.3130000000000002,2.5565,-42.5271,0.8826335643542014,0.911665339146484,-0.1367,-0.3474,-1.0472
102.2496,-19.3435,-6.4478,-1.3219,2.563,-42.6318,0.8926684050024618,0.9091045565516308,-0.1466,-0.3359,-1.0495
103.0905,-19.5287,-6.5096,-1.3249,2.5923,-43.01,0.8783112916848487,0.9130515492916768,-0.1299,-0.354,-1.0463
102.8846,-19.4623,-6.4874,-1.3276,2.5799,-42.9337,0.9021674012046472,0.9078097463497274,-0.147,-0.3464,-1.0477
101.5144,-19.1893,-6.3964,-1.2999,2.5483,-42.3301,0.899044612773579,0.90736160097052,-0.1318,-0.3489,-1.0364
102.5088,-19.45,-6.4833,-1.3130000000000002,2.5852,-42.7157,0.8824652951232126,0.911835918726578,-0.1176,-0.3561,-1.0405
101.1421,-19.1005,-6.3668,-1.2995,2.5337,-42.178000000000004,0.908886006216629,0.9051717518365014,-0.1469,-0.3345,-1.0388
103.042,-19.5392,-6.5131,-1.3378,2.5876,-42.9393,0.8998106947418621,0.9069847917882752,-0.1437,-0.3436,-1.0494
100.8411,-19.0124,-6.3375,-1.2997,2.5189,-42.0527,0.8838774873110582,0.9107474156674192,-0.1542,-0.3231,-1.0477
102.9931,-19.5513,-6.5171,-1.3252,2.596,-42.9335,0.8864449315970747,0.9098368082990781,-0.1281,-0.3561,-1.0365
102.1168,-19.3153,-6.4384,-1.3166,2.5609,-42.5917,0.9038100139792816,0.9070258021837452,-0.1464,-0.3376,-1.0436
101.6837,-19.1943,-6.3981,-1.3103,2.5439,-42.3897,0.9050114470652124,0.9064551617394528,-0.13699999999999998,-0.3537,-1.0475
101.0588,-19.0774,-6.3591,-1.2953,2.5319,-42.1334,0.8796889440600589,0.9113634336709292,-0.134,-0.3448,-1.0393
101.8873,-19.2563,-6.4188,-1.3142,2.5523,-42.4871,0.9229305774942868,0.9025771477477721,-0.1489,-0.34,-1.0467
101.4499,-19.154,-6.3847,-1.3014,2.5416,-42.3037,0.9015776887403348,0.9076677985163992,-0.1347,-0.3481,-1.0439
102.8705,-19.4886,-6.4962,-1.3193,2.5884,-42.9293,0.8809171717289082,0.9124696267068712,-0.1333,-0.3506,-1.0409
101.6844,-19.2171,-6.4057,-1.3087,2.5485,-42.3891,0.8997360867170534,0.9077289489358062,-0.1392,-0.3441,-1.0454
100.6378,-18.9714,-6.3238,-1.2937,2.515,-41.9614,0.9153763017480044,0.903067841904522,-0.1483,-0.3347,-1.0397
101.2615,-19.1075,-6.3692,-1.3017,2.5337,-42.2095,0.9042991706038399,0.9064325868456232,-0.1316,-0.3488,-1.046
100.9145,-19.0499,-6.35,-1.2975,2.5262,-42.0544,0.9144944262223266,0.9033023771815032,-0.138,-0.3423,-1.0397
101.5618,-19.2037,-6.4012,-1.3093,2.5459,-42.3259,0.9044018248121958,0.9059188984725512,-0.1447,-0.3418,-1.0422
100.9867,-19.0168,-6.3389,-1.3069,2.516,-42.1222,0.9102768278796376,0.9049905832413101,-0.1625,-0.3253,-1.0503
103.0305,-19.5179,-6.506,-1.3369,2.5845,-42.9811,0.9008770786582684,0.9075315744935696,-0.1577,-0.3291,-1.0498
102.5129,-19.4313,-6.4771,-1.3273,2.5749,-42.7502,0.8924145544941833,0.9079935049680168,-0.159,-0.3259,-1.0408
101.7686,-19.2327,-6.4109,-1.3096,2.5507,-42.4417,0.8969295367712465,0.9084498755525856,-0.1409,-0.3376,-1.0466
101.4865,-19.1759,-6.392,-1.3071,2.5424,-42.2941,0.9060257761941484,0.9060174896394356,-0.1393,-0.3454,-1.046
102.3492,-19.3785,-6.4595,-1.3145,2.5725,-42.6635,0.8708622956054861,0.9128937085129004,-0.1246,-0.3595,-1.0407
102.8935,-19.5224,-6.5075,-1.3284,2.5895,-42.8755,0.8805433380960768,0.9110043215974803,-0.1293,-0.3495,-1.045
102.0357,-19.2985,-6.4328,-1.3174,2.5577,-42.5666,0.8921937926487465,0.9092997291314778,-0.1583,-0.3247,-1.0455
102.1671,-19.3104,-6.4368,-1.3165,2.5602,-42.6112,0.902245997707506,0.9074789384108192,-0.1443,-0.3462,-1.0474
100.9061,-19.065,-6.355,-1.2985,2.5282,-42.0469,0.8926101784002807,0.9078567745811852,-0.1427,-0.3331,-1.0392
101.0931,-19.0863,-6.3621,-1.3019,2.5301,-42.1187,0.8859337265508771,0.9094655135848824,-0.1347,-0.342,-1.0451
102.2313,-19.3449,-6.4483,-1.3132,2.5676,-42.6223,0.8982233580007977,0.9085129309032632,-0.1297,-0.3539,-1.0438
102.3922,-19.3626,-6.4542,-1.315,2.5696,-42.6927,0.8731788650665069,0.9139795528847912,-0.1209,-0.36,-1.0489
100.676,-19.0006,-6.3335,-1.2919,2.5208,-41.9648,0.8924814880607805,0.9081387909702356,-0.1397,-0.3353,-1.0384
101.5329,-19.219,-6.4063,-1.3058,2.5503,-42.2937,0.8909522727839145,0.9081949762606644,-0.1311,-0.3481,-1.0383
103.1178,-19.5404,-6.5135,-1.3326,2.5904,-43.0016,0.8880994044085533,0.910959810292678,-0.1397,-0.3463,-1.0508
103.5027,-19.6369,-6.5456,-1.3494,2.5981,-43.1364,0.9042852724107778,0.9060880786724648,-0.1526,-0.3372,-1.0555
102.3452,-19.3736,-6.4579,-1.3291,2.5644,-42.6823,0.9119750071355052,0.9047191823791548,-0.1676,-0.3229,-1.0467
101.0148,-19.0793,-6.3598,-1.2973,2.5312,-42.1256,0.8922181343336589,0.9088149981830832,-0.1507,-0.327,-1.0394
99.9424,-18.8068,-6.2689,-1.2823,2.4933,-41.6542,0.9056673378789808,0.9059065131102664,-0.1442,-0.3347,-1.0437
100.9618,-19.0065,-6.3355,-1.3074,2.5141,-42.085,0.9148396371376979,0.9039103626339794,-0.1585,-0.3377,-1.054
100.8142,-19.0,-6.3333,-1.2902,2.5216,-42.0097,0.8943884207283407,0.9088881223382328,-0.1214,-0.3615,-1.0443
103.4673,-19.6446,-6.5482,-1.3217,2.6133,-43.1336,0.875320464853792,0.9133405794850904,-0.1007,-0.3839,-1.0387
102.1857,-19.3343,-6.4448,-1.3225,2.5611,-42.6141,0.9150009452862372,0.9036522705831758,-0.1584,-0.3295,-1.0461
100.7903,-19.001,-6.3337,-1.2996,2.517,-42.0144,0.9117176793956584,0.9050989418603126,-0.1521,-0.3326,-1.0478
101.9031,-19.2592,-6.4197,-1.3124,2.5536,-42.5097,0.8976348682437009,0.9084627752104304,-0.1511,-0.3368,-1.0439
101.8467,-19.2482,-6.4161,-1.3119999999999998,2.552,-42.4616,0.9036020410368,0.9068400968557938,-0.1406,-0.3444,-1.0458
102.65299999999999,-19.4379,-6.4793,-1.3293,2.575,-42.816,0.8998767565275937,0.9075205221056556,-0.1526,-0.3321,-1.048
101.5153,-19.1556,-6.3852,-1.3131,2.536,-42.3038,0.9107297009801704,0.9046815218174652,-0.1444,-0.3457,-1.0506
100.7612,-18.9829,-6.3276,-1.3004,2.5136,-42.004,0.9057891665965776,0.9058873683689922,-0.1538,-0.3335,-1.0485
102.1528,-19.3232,-6.4411,-1.3153,2.5629,-42.604,0.8865538085229843,0.9105073466235672,-0.1405,-0.3423,-1.0435
103.4211,-19.6418,-6.5473,-1.3385,2.6044,-43.1073,0.8866074891818372,0.9106341185897008,-0.1378,-0.3443,-1.0478
100.6955,-19.0158,-6.3386,-1.2924,2.5231,-41.9614,0.8982524258061103,0.906621937266912,-0.1394,-0.3373,-1.0367
102.273,-19.3373,-6.4458,-1.3229,2.5614,-42.6712,0.9236835422325856,0.90286055759441,-0.1635,-0.3301,-1.0477
101.3352,-19.1409,-6.3803,-1.3061,2.5371,-42.2535,0.8985830160817394,0.90756348768704,-0.152,-0.3305,-1.0435
102.5865,-19.4221,-6.474,-1.3285,2.5727,-42.7772,0.8991246430123383,0.9078636060988459,-0.1478,-0.3307,-1.0521
102.4465,-19.414,-6.4713,-1.3179,2.5767,-42.7285,0.8850747526041148,0.9112643776375692,-0.1422,-0.3348,-1.0443
102.0191,-19.2707,-6.4236,-1.3151,2.5542,-42.5323,0.8948108867520344,0.9092960504334241,-0.1329,-0.3498,-1.0531
102.3793,-19.3956,-6.4652,-1.3231,2.571,-42.6605,0.8987453751869929,0.9072258288574792,-0.1354,-0.343,-1.0471
101.4202,-19.1639,-6.388,-1.3037,2.5422,-42.2793,0.8910248938366263,0.9096365260283004,-0.1398,-0.3403,-1.0432
101.0897,-19.1014,-6.3671,-1.3001,2.5335,-42.1504,0.8887217554799972,0.9097031347551368,-0.1509,-0.3229,-1.0414
102.555,-19.4287,-6.4762,-1.3217,2.5773,-42.7708,0.9012918503985352,0.9078858880105554,-0.1429,-0.3395,-1.0446
